2.08	9788.4	5
2.09	9795.6	5
2.09	9806.4	5
2.09	9817.2	5
2.09	9828	5
2.09	9838.8	5
2.09	9849.6	5
2.1	9856.8	5
2.1	9867.6	5
2.1	9878.4	5
2.1	9889.2	5
2.1	9900	5
2.1	9910.8	5
2.11	9921.6	5
2.11	9928.8	5
2.11	9939.6	5
2.11	9950.4	5
2.11	9961.2	5
2.11	9972	5
2.12	9982.8	5
2.12	9990	5
2.12	10000.8	5
2.12	10011.6	5
2.12	10022.4	5
2.13	10033.2	5
2.13	10044	5
2.13	10054.8	5
2.13	10065.6	5
2.13	10076.4	5
2.13	10087.2	5
2.14	10098	5
2.14	10108.8	5
2.14	10119.6	5
2.14	10130.4	5
2.14	10141.2	5
2.14	10148.4	5
2.15	10159.2	5
2.15	10170	5
2.15	10180.8	5
2.15	10191.6	5
2.15	10202.4	5
2.16	10213.2	5
2.16	10224	5
2.16	10234.8	5
2.16	10245.6	5
2.16	10256.4	5
2.16	10267.2	5
